Post_ID,Hashtag,Region,Views,Likes,Shares,Comments,Engagement_Level,Platform_TikTok,Platform_Twitter,Platform_YouTube,Content_Type_Post,Content_Type_Reel,Content_Type_Shorts,Content_Type_Tweet,Content_Type_Video,Engagement_Label
Post_2577,#Fashion,Australia,3154154,51824,6624,33785,Medium,False,True,False,False,False,False,False,False,0
Post_2578,#Education,Japan,4996111,392899,9476,237,Medium,False,True,False,True,False,False,False,False,1
Post_2579,#Fitness,USA,1701876,310183,78161,41590,Medium,False,False,False,False,True,False,False,False,1
Post_2580,#Fitness,USA,142287,488840,88711,41354,Medium,False,False,False,False,True,False,False,False,1
Post_2581,#Music,Brazil,570572,194018,31840,38584,High,True,False,False,False,False,False,True,False,0
Post_2582,#Dance,Australia,3823016,339895,79041,43901,Medium,False,False,True,False,False,True,False,False,1
Post_2583,#Music,USA,4567760,463413,32735,22516,High,False,False,True,False,False,False,False,True,1
Post_2584,#Dance,Australia,1080580,147375,99235,11219,Medium,False,False,True,False,False,False,False,False,0
Post_2585,#Education,Canada,4341647,156740,34892,8881,Low,True,False,False,False,False,True,False,False,0
Post_2586,#Education,Brazil,1680761,17011,75940,20745,Medium,False,False,False,False,False,False,True,False,0
Post_2587,#Education,Japan,3759036,49515,94487,19525,Medium,False,False,False,True,False,False,False,False,0
Post_2588,#Comedy,Germany,4990567,196104,40750,15936,Low,False,False,False,False,False,False,True,False,0
Post_2589,#Comedy,India,3878035,348866,80120,34139,Low,False,True,False,False,False,False,False,True,1
Post_2590,#Challenge,Japan,2655487,236695,22847,47938,Medium,False,False,True,False,False,False,False,False,0
Post_2591,#Dance,Canada,4658092,187743,97119,10070,High,False,False,True,False,False,False,True,False,0
Post_2592,#Fitness,Canada,559570,479352,39884,22495,Medium,False,True,False,False,False,False,False,True,1
Post_2593,#Fashion,Brazil,36380,191250,49211,34693,Medium,True,False,False,False,False,False,False,True,0
Post_2594,#Viral,USA,3514325,72881,13919,31645,High,True,False,False,False,False,False,False,True,0
Post_2595,#Gaming,UK,4254334,441095,11321,4039,High,True,False,False,False,True,False,False,False,1
Post_2596,#Challenge,Canada,1700594,333525,46048,33160,High,False,False,True,True,False,False,False,False,1
Post_2597,#Music,Australia,1019069,306484,74925,38141,Medium,False,False,True,False,True,False,False,False,1
Post_2598,#Challenge,Germany,345799,273374,75861,44327,Low,False,False,True,False,True,False,False,False,1
Post_2599,#Comedy,Canada,895082,165876,33670,43357,Low,False,False,False,False,False,False,True,False,0
Post_2600,#Education,India,468457,278112,72079,5499,High,True,False,False,False,False,False,False,False,1
Post_2601,#Tech,Germany,4999077,490971,6444,16296,Medium,False,False,True,False,False,False,False,False,1
Post_2602,#Comedy,USA,4735015,459475,93656,26336,High,False,True,False,False,False,True,False,False,1
Post_2603,#Gaming,Japan,3938926,246185,99069,45377,Low,False,False,True,False,True,False,False,False,0
Post_2604,#Music,USA,204921,127363,83720,40404,Low,True,False,False,False,False,False,False,False,0
Post_2605,#Education,Canada,164682,366089,73679,36494,Medium,False,True,False,True,False,False,False,False,1
Post_2606,#Challenge,USA,3223017,409378,89525,29071,High,False,False,False,False,False,False,False,True,1
Post_2607,#Viral,Canada,185319,131508,70124,10358,High,False,True,False,False,True,False,False,False,0
Post_2608,#Tech,Brazil,69325,235226,34520,49751,Medium,False,True,False,True,False,False,False,False,0
Post_2609,#Viral,India,1117579,243650,99520,20065,Medium,True,False,False,False,False,False,False,True,0
Post_2610,#Fitness,Canada,4144067,133720,86090,44322,Low,False,False,False,False,True,False,False,False,0
Post_2611,#Gaming,Australia,4059731,426920,24990,34937,High,False,True,False,False,False,False,True,False,1
Post_2612,#Comedy,India,95396,279129,37417,25488,Low,True,False,False,True,False,False,False,False,1
Post_2613,#Gaming,Canada,3606397,21765,44898,25802,Medium,True,False,False,False,True,False,False,False,0
Post_2614,#Education,Brazil,3997068,292005,85139,5723,Medium,False,False,False,False,False,True,False,False,1
Post_2615,#Viral,Brazil,2815065,428338,96688,9583,Medium,True,False,False,False,False,False,False,False,1
Post_2616,#Fitness,Japan,929026,60319,15982,2578,High,False,False,True,False,True,False,False,False,0
Post_2617,#Viral,UK,717380,238324,14383,30798,Low,True,False,False,False,False,True,False,False,0
Post_2618,#Viral,Germany,4243476,160022,73527,9324,High,True,False,False,False,False,True,False,False,0
Post_2619,#Fitness,Japan,2287664,205770,47154,11030,Low,False,False,False,False,False,True,False,False,0
Post_2620,#Dance,Brazil,3459809,160850,77013,43812,High,False,True,False,True,False,False,False,False,0
Post_2621,#Fashion,Germany,4536297,387809,76516,17176,Medium,True,False,False,True,False,False,False,False,1
Post_2622,#Tech,Australia,852564,390933,8960,23869,Medium,True,False,False,False,False,False,True,False,1
Post_2623,#Dance,UK,4841341,357249,91745,20572,Low,False,False,True,True,False,False,False,False,1
Post_2624,#Music,Japan,2905718,324095,73361,37029,Low,True,False,False,True,False,False,False,False,1
Post_2625,#Gaming,UK,2035800,330602,78450,32908,Medium,False,False,True,False,False,True,False,False,1
Post_2626,#Viral,USA,3102190,192002,40911,3390,Low,True,False,False,False,False,False,False,False,0
Post_2627,#Viral,India,336179,268506,44773,15742,Medium,False,True,False,True,False,False,False,False,1
Post_2628,#Education,India,1436013,394721,27620,4864,High,False,False,True,False,True,False,False,False,1
Post_2629,#Challenge,Australia,2484617,291379,87937,19854,High,True,False,False,False,False,True,False,False,1
Post_2630,#Education,Brazil,3453424,279506,30204,25911,Low,True,False,False,False,False,False,True,False,1
Post_2631,#Fashion,Germany,172200,480028,66136,20523,High,False,False,False,False,False,False,False,True,1
Post_2632,#Challenge,Brazil,1695407,499065,98572,16630,Low,False,True,False,False,False,False,False,True,1
Post_2633,#Education,Japan,2050045,22490,29109,881,Medium,True,False,False,False,False,False,False,True,0
Post_2634,#Gaming,Canada,4828592,471991,21120,11961,High,False,False,False,False,False,False,False,True,1
Post_2635,#Tech,Australia,1249895,111529,10973,36891,Medium,False,False,True,False,False,False,False,False,0
Post_2636,#Fashion,UK,2448575,223486,29403,39483,Medium,True,False,False,True,False,False,False,False,0
Post_2637,#Gaming,USA,493548,76378,67586,45093,High,False,False,True,True,False,False,False,False,0
Post_2638,#Education,Brazil,1435388,66738,40540,12303,Low,False,True,False,False,False,False,False,False,0
Post_2639,#Fashion,USA,4257118,186429,23604,19658,High,False,False,False,False,False,False,False,False,0
Post_2640,#Comedy,Canada,3491749,88660,76249,22573,Medium,False,False,True,False,False,False,True,False,0
Post_2641,#Fashion,USA,123286,34636,6143,15414,Medium,False,False,False,False,False,True,False,False,0
Post_2642,#Comedy,Canada,1704720,348558,73574,10733,High,False,True,False,False,False,True,False,False,1
Post_2643,#Gaming,India,2543309,40011,54069,9368,Medium,False,True,False,False,True,False,False,False,0
Post_2644,#Dance,Canada,2552873,342534,85291,24004,High,False,False,False,False,False,False,False,False,1
Post_2645,#Fashion,USA,811936,44802,35448,32099,High,False,True,False,True,False,False,False,False,0
Post_2646,#Comedy,Germany,116734,384391,60921,39945,High,False,False,True,False,False,False,False,True,1
Post_2647,#Education,Japan,1819191,352415,83445,48547,High,False,True,False,True,False,False,False,False,1
Post_2648,#Challenge,USA,8982,353646,77267,39542,Medium,False,False,True,True,False,False,False,False,1
Post_2649,#Gaming,UK,4286813,286139,99445,10512,Low,False,True,False,True,False,False,False,False,1
Post_2650,#Music,Japan,3073979,274163,78633,27860,Low,False,False,False,False,True,False,False,False,1
Post_2651,#Fitness,Japan,2105915,206288,56382,33816,High,True,False,False,False,False,False,False,True,0
Post_2652,#Music,Brazil,4421670,360176,29475,39282,High,False,False,True,False,True,False,False,False,1
Post_2653,#Tech,Germany,939952,64597,3267,48732,Low,False,False,False,False,False,False,True,False,0
Post_2654,#Gaming,Brazil,3697216,209784,41633,19831,Medium,False,False,False,False,False,True,False,False,0
Post_2655,#Challenge,Japan,3339645,423737,51231,19571,Low,False,False,False,False,False,False,False,False,1
Post_2656,#Gaming,Brazil,764438,337969,65215,38876,Low,False,True,False,False,False,False,True,False,1
Post_2657,#Education,India,921280,387296,3602,17054,Low,False,False,False,False,False,False,True,False,1
Post_2658,#Tech,Canada,2250089,115248,20570,36323,Medium,True,False,False,False,False,False,False,True,0
Post_2659,#Viral,India,2705979,443040,73168,26742,High,False,True,False,False,False,False,True,False,1
Post_2660,#Comedy,UK,472157,347400,81972,908,Medium,True,False,False,False,False,False,False,True,1
Post_2661,#Tech,USA,164014,242962,69777,28769,Low,True,False,False,True,False,False,False,False,0
Post_2662,#Comedy,Germany,2458815,13248,84534,32533,Low,False,True,False,False,False,False,True,False,0
Post_2663,#Gaming,Germany,2513698,158723,61512,17584,Low,False,False,False,False,True,False,False,False,0
Post_2664,#Fitness,Australia,1966190,364036,10977,10251,Low,False,False,True,False,True,False,False,False,1
Post_2665,#Viral,Germany,1881796,29670,80020,1132,Medium,True,False,False,False,False,False,False,False,0
Post_2666,#Comedy,India,1691423,152626,11980,49620,Medium,False,False,False,False,False,True,False,False,0
Post_2667,#Fitness,Australia,202888,369105,67944,49302,Low,True,False,False,False,False,True,False,False,1
Post_2668,#Tech,Australia,1495014,457417,92142,3572,High,False,True,False,False,True,False,False,False,1
Post_2669,#Education,Australia,503484,324674,53727,34736,High,False,True,False,False,False,False,False,False,1
Post_2670,#Dance,Germany,1765030,374462,98165,42776,Low,False,False,True,False,False,False,False,False,1
Post_2671,#Fashion,USA,1044593,44066,31707,10987,High,False,True,False,False,False,False,False,False,0
Post_2672,#Fitness,Canada,3583230,21976,19513,33330,Low,False,False,False,False,False,True,False,False,0
Post_2673,#Dance,India,2586294,43890,99333,48975,High,False,False,True,False,False,False,False,False,0
Post_2674,#Comedy,Australia,3835467,139347,80196,18716,Low,True,False,False,False,False,True,False,False,0
Post_2675,#Dance,Brazil,2619842,462407,20536,35579,Low,False,False,False,False,False,False,False,False,1
Post_2676,#Viral,UK,2126536,193598,42420,29174,Medium,False,False,False,False,False,True,False,False,0
Post_2677,#Comedy,Australia,3893630,149567,65051,9178,Medium,False,False,True,False,False,True,False,False,0
Post_2678,#Music,Brazil,4667810,458201,6638,45579,High,False,False,True,False,False,False,True,False,1
Post_2679,#Gaming,Brazil,168039,248372,76006,17287,High,True,False,False,False,False,False,False,False,0
Post_2680,#Comedy,India,3638397,450082,73662,9308,High,False,True,False,True,False,False,False,False,1
Post_2681,#Education,Japan,4355093,419656,83750,6972,Low,False,True,False,False,False,False,True,False,1
Post_2682,#Gaming,UK,2193984,469335,14834,25029,Medium,False,True,False,False,False,True,False,False,1
Post_2683,#Viral,Germany,3464955,224821,63786,9555,High,False,True,False,False,False,False,True,False,0
Post_2684,#Viral,Germany,1886018,21258,26419,39514,High,True,False,False,False,False,False,True,False,0
Post_2685,#Tech,India,1121577,171196,50556,19092,Medium,False,False,False,False,False,False,False,True,0
Post_2686,#Education,India,1618622,30778,25340,46218,Low,False,False,True,False,False,False,False,False,0
Post_2687,#Comedy,Japan,2910127,458172,9766,37075,High,False,True,False,False,False,True,False,False,1
Post_2688,#Tech,Japan,2736776,192088,21628,43049,High,False,False,True,False,False,False,False,True,0
Post_2689,#Viral,Canada,2148077,443339,88317,12054,High,True,False,False,False,True,False,False,False,1
Post_2690,#Viral,UK,2820538,368126,49957,34325,Medium,False,False,True,True,False,False,False,False,1
Post_2691,#Music,India,1683188,12857,67163,35020,High,False,False,True,False,True,False,False,False,0
Post_2692,#Gaming,Germany,3154277,2037,40597,1561,Medium,True,False,False,False,False,True,False,False,0
Post_2693,#Education,Canada,1497125,92835,28862,26779,High,True,False,False,True,False,False,False,False,0
Post_2694,#Fashion,Australia,189735,353334,84368,36316,Medium,False,False,True,True,False,False,False,False,1
Post_2695,#Gaming,Australia,3576712,403450,97590,31542,Medium,False,False,False,False,False,False,False,True,1
Post_2696,#Challenge,Australia,2487998,453538,89408,18733,Low,False,True,False,False,True,False,False,False,1
Post_2697,#Music,Brazil,569180,209463,31428,22627,High,True,False,False,False,True,False,False,False,0
Post_2698,#Education,Japan,2192147,229151,866,38879,Medium,False,True,False,False,False,False,False,False,0
Post_2699,#Viral,USA,3093369,25610,14721,32826,High,False,False,True,True,False,False,False,False,0
Post_2700,#Challenge,Brazil,4777385,385660,33183,36910,Medium,False,False,False,False,False,False,False,True,1
Post_2701,#Fashion,UK,962435,63655,59077,41603,Low,False,False,True,False,True,False,False,False,0
Post_2702,#Tech,India,4534181,203286,71736,17073,High,False,True,False,False,False,True,False,False,0
Post_2703,#Fashion,Japan,730087,3824,15633,34603,High,False,False,True,False,False,False,False,False,0
Post_2704,#Challenge,India,4082324,256226,63193,18181,Low,False,True,False,False,True,False,False,False,1
Post_2705,#Tech,UK,4154463,105892,47232,43534,High,False,False,True,False,False,False,True,False,0
Post_2706,#Viral,UK,3007477,237285,68950,21390,Low,True,False,False,False,False,False,False,False,0
Post_2707,#Fashion,Canada,2711659,266006,6741,40856,Medium,False,False,False,False,True,False,False,False,1
Post_2708,#Education,India,1876306,149927,65747,27923,High,True,False,False,False,False,False,False,False,0
Post_2709,#Viral,UK,71277,187205,13956,34407,Low,False,True,False,False,True,False,False,False,0
Post_2710,#Fitness,Brazil,12365,150585,22791,10537,Low,False,False,False,False,False,False,True,False,0
Post_2711,#Education,India,4166729,213917,75721,46135,Low,True,False,False,False,True,False,False,False,0
Post_2712,#Dance,Brazil,2877171,194774,63518,679,High,True,False,False,False,False,False,False,True,0
Post_2713,#Fitness,Brazil,2274614,97171,35263,30958,High,True,False,False,True,False,False,False,False,0
Post_2714,#Music,USA,4503399,493775,72985,44144,Medium,False,False,True,False,True,False,False,False,1
Post_2715,#Tech,Australia,3535094,277346,18702,27624,High,False,False,False,True,False,False,False,False,1
Post_2716,#Education,Brazil,737845,258734,17484,7028,Medium,False,False,True,False,False,True,False,False,1
Post_2717,#Comedy,India,435830,288717,492,10374,Medium,False,True,False,False,False,False,False,True,1
Post_2718,#Fitness,Brazil,2693423,222683,32845,15899,High,True,False,False,False,False,False,False,True,0
Post_2719,#Challenge,UK,4621169,273643,43438,18369,Medium,False,False,False,False,False,False,False,False,1
Post_2720,#Comedy,Japan,4185185,11304,89974,12613,High,False,True,False,False,False,False,False,True,0
Post_2721,#Music,UK,1170696,429372,49207,49136,Low,False,False,False,False,False,False,False,False,1
Post_2722,#Gaming,USA,1215490,112430,80565,2738,Medium,True,False,False,False,False,False,False,True,0
